Epoch,Train Loss,Validation Loss,Correct Predictions,Localization Errors,Similar Object Errors,Other Errors,Background Predictions,Total Bounding Boxes
1425,13.969457626342773,0,0,0,0,4,0,53
1425,0,24.701887130737305,0,0,0,5,0,64
1430,12.351513862609863,0,0,0,0,6,0,51
1430,0,22.98495101928711,0,0,0,3,0,63
1435,12.651830673217773,0,0,0,0,6,0,52
1435,0,23.59724998474121,0,0,0,3,0,66
1440,12.381396293640137,0,0,0,0,5,0,52
1440,0,24.348230361938477,0,0,0,2,0,64
1445,11.540550231933594,0,0,0,0,6,0,51
1445,0,22.446674346923828,0,0,0,5,0,63
1450,13.01695442199707,0,0,0,0,7,0,53
1450,0,23.363204956054688,0,0,0,2,0,62
1455,12.275753021240234,0,0,0,0,5,0,52
1455,0,23.087600708007812,0,0,0,6,0,66
1460,12.508131980895996,0,0,0,0,6,0,53
1460,0,23.2951717376709,0,0,0,4,0,64
1465,13.187135696411133,0,0,0,0,5,0,52
1465,0,23.578022003173828,0,0,0,5,0,62
1470,11.99515438079834,0,0,0,0,7,0,52
1470,0,22.381925582885742,0,0,0,5,0,62
1475,13.32986831665039,0,0,0,0,4,0,53
1475,0,22.20140266418457,0,0,0,4,0,62
1480,13.611139297485352,0,0,0,0,3,0,52
1480,0,21.330453872680664,0,0,0,3,0,61
1485,12.43281364440918,0,0,0,0,7,0,52
1485,0,22.546178817749023,0,0,0,6,0,66
1490,13.46497631072998,0,0,0,0,6,0,53
1490,0,23.834062576293945,0,0,0,3,0,64
1495,12.842704772949219,0,0,0,0,5,0,52
1495,0,24.043378829956055,0,0,0,4,0,67
